 n_tokens_content, n_unique_tokens, num_hrefs, num_imgs, num_videos, data_channel_is_entertainment, data_channel_is_bus, data_channel_is_tech, is_weekend, global_subjectivity, global_sentiment_polarity, title_subjectivity, shares, avg_positive_polarity, title_sentiment_polarity
358,0.622478384,24,1,0,0,0,0,0,0.492621528,0.189713542,0.333333333,1600,0.41375,0.25
877,0.433734939,45,1,1,0,0,0,0,0.488382704,0.277049689,0.475,1100,0.603076923,0.375
270,0.583643121,5,0,0,0,0,0,0,0.449921576,0.16343403,0,1100,0.371844822,0.1
233,0.570815448,10,7,0,0,0,0,0,0.511706349,0.164285714,0,2200,0.5,0
264,0.654618471,3,0,7,1,0,0,0,0.433333333,0.226923077,0,582,0.3,0
148,0.72108843,6,0,1,1,0,0,0,0.494343434,0.193636364,0.75,1000,0.394949495,0.8
315,0.617834393,3,1,0,1,0,0,0,0.458333333,0.059868421,0.7,1700,0.435416667,-0.2
696,0.480463096,5,1,0,0,0,0,0,0.399042146,0.000670498,0.433333333,720,0.37254902,-0.166666667
98,0.744897952,1,0,1,0,0,0,0,0.583673469,0.264030612,0.825,19800,0.347959184,0.425
719,0.492329149,13,1,0,0,0,0,0,0.451534202,0.107703363,0,1500,0.364437229,0
1364,0.388026607,23,28,0,0,0,1,0,0.538369627,0.245481547,0.821428571,3000,0.395277701,0.357142857
1408,0.395698924,22,33,0,0,0,1,0,0.495237379,0.228850305,0.4,2500,0.409776759,-0.4
324,0.592948716,6,0,11,0,0,0,0,0.612507937,0.071444444,0,4400,0.56875,0
257,0.622047242,4,1,0,1,0,0,0,0.360416667,0.280902778,0.2,1400,0.567857143,0.1
328,0.609756096,11,1,0,0,0,1,0,0.522181818,0.180121212,0,1600,0.409090909,0
204,0.682051279,7,1,0,0,1,0,0,0.5625,-0.09537037,0.8,2100,0.45,-0.316666667
230,0.654867254,3,1,0,0,0,0,0,0.504747475,0.022424242,0.666666667,1100,0.381818182,-0.5
996,0.413793103,21,25,0,0,0,1,0,0.541922873,0.266609904,0.916666667,2100,0.426962388,0.516666667
578,0.47368421,4,19,1,0,0,1,0,0.453967051,0.127582973,0.9,840,0.291608392,0.4
1175,0.40207075,23,20,0,0,0,1,0,0.512925415,0.244326458,0,1100,0.411664905,0
291,0.620209057,9,1,0,0,0,0,0,0.413056426,0.144623824,0.5,1600,0.342939394,-0.25
416,0.543902438,8,0,0,0,0,0,0,0.561862991,0.110184552,0.05,2100,0.47276547,0.1
208,0.67307692,4,1,0,0,0,0,0,0.378713324,0.087484367,0,2200,0.276772727,0
151,0.710344823,5,0,0,0,0,0,0,0.46707989,0.076033058,0,9000,0.280606061,0
337,0.61198738,4,0,11,0,0,0,0,0.490814394,0.364015152,0.6,622,0.564772727,0.5
178,0.634831457,3,1,0,0,0,1,0,0.547354497,0.196772487,0.642857143,1000,0.362922078,0.214285714
787,0.519948519,16,26,0,0,0,1,0,0.435195271,0.137437741,0.488095238,658,0.399675325,0.232142857
325,0.613003094,1,0,0,0,0,1,0,0.384566327,0.143367347,0,1400,0.319642857,0
476,0.496583142,4,4,0,0,0,1,0,0.641526375,0.305425285,0.333333333,1500,0.476876282,0.25
470,0.487124462,3,7,0,0,0,1,0,0.381781046,0.104509804,0,2300,0.359901961,0
252,0.635593218,4,1,10,0,0,0,0,0.551759834,0.355797101,0.4,5200,0.446491228,0.1
203,0.668367344,4,1,0,0,0,0,1,0.455808081,0.089983165,0,5300,0.308712121,0
351,0.52148997,9,1,0,0,0,1,1,0.384329405,0.184974747,0.7,1600,0.317045455,0.4
566,0.553113552,18,11,0,0,0,0,1,0.449657287,0.13901921,0.5,6300,0.417288961,0.4
297,0.532203388,1,21,0,0,0,1,1,0.509943182,0.110274621,0.5,2000,0.417424242,0.5
104,0.754901953,4,1,0,0,0,0,1,0.6775,0.385,0.75,2300,0.564285714,0.5
1438,0.466053748,56,1,0,0,0,1,1,0.441249017,0.162586398,0,1900,0.331432274,0
293,0.585365852,6,1,0,0,0,0,1,0.452181818,0.234454545,0.5,1700,0.399197861,0.5
655,0.524180966,12,26,0,0,0,1,1,0.593159812,0.231064214,1,1600,0.446866883,0.5
995,0.380612245,20,1,0,0,1,0,1,0.451687911,0.080701259,0.666666667,1400,0.387836851,-0.7
138,0.715328462,8,0,0,0,1,0,1,0.441184807,0.150595238,0,2100,0.434375,0
1081,0.420358152,21,20,0,0,0,1,1,0.504107041,0.278770522,0,3400,0.425975108,0
321,0.617554857,1,0,0,0,0,1,1,0.471306818,0.145170455,0.666666667,1000,0.428472222,0.166666667
910,0.449500554,20,20,0,0,0,1,1,0.495284632,0.251748485,0,1800,0.402600913,0
747,0.519021738,14,1,0,0,0,0,1,0.41047947,0.089189296,0.3,25200,0.358225108,1
1159,0.399126637,21,19,0,0,0,0,1,0.506038762,0.283834346,0.642857143,15700,0.41090806,0.214285714
147,0.734693873,6,0,0,0,0,0,1,0.426388889,0.111805556,0.05,1700,0.377777778,-0.075
138,0.644927532,5,0,1,0,0,0,1,0.488888889,-0.128703704,0.75,2700,0.5,-0.25
738,0.402877697,11,11,0,0,0,1,1,0.462921589,0.206338812,0.5,5400,0.393932003,0.5
935,0.449023861,31,20,0,0,0,1,1,0.514333201,0.287134022,0.5,1300,0.423365801,0.5
1036,0.425365853,26,20,1,0,0,1,1,0.532763691,0.299408472,0,3800,0.431752719,0
996,0.490374873,12,1,0,0,0,0,1,0.442189511,0.057038288,1,7900,0.361755952,1
331,0.691318326,18,1,0,0,0,0,1,0.534722222,0.410763889,0.5,731,0.5,0.3
497,0.533880902,14,9,0,0,0,0,1,0.493962585,0.159760015,0,1900,0.3996337,0
678,0.493273542,16,1,0,0,1,0,1,0.495922649,0.197915378,0,3100,0.39898539,0
211,0.636363633,13,11,0,0,0,0,1,0.451414141,0.103813131,0.4,1900,0.330194805,0.1
1821,0.37368712,30,20,0,0,0,0,1,0.507921457,0.238007511,0.9,9700,0.441941144,0.6
190,0.622340422,4,0,0,0,0,0,1,0.437621753,0.233563312,0,3400,0.498376623,0
174,0.658959534,3,1,2,1,0,0,1,0.437826087,0.475434783,0.5,894,0.592105263,0.3
1245,0.43289689,44,16,2,1,0,0,1,0.343509299,0.136949755,0.5,1300,0.370519481,0.35
83,0.843373484,5,1,0,0,0,0,1,0.402380952,0.197619048,0,2100,0.4875,0
400,0.506426734,13,1,0,0,0,1,1,0.441612554,0.142195305,0.75,12100,0.388877789,0.25
279,0.649999998,4,1,10,0,0,0,1,0.581765935,0.274777952,1,1400,0.45530303,0.6
180,0.648044689,16,7,0,0,0,0,1,0.642424242,0.122727273,0,3700,0.416666667,0
771,0.492997198,11,6,0,0,0,0,1,0.553640716,0.214320358,0.5,2200,0.455137845,0.5
327,0.619496853,4,1,0,1,0,0,1,0.442424242,0.083603498,0.1,1300,0.281385281,0
536,0.541509433,8,1,0,0,0,1,1,0.516923259,0.22557438,0,1600,0.422326203,0
713,0.40509915,7,1,0,0,0,0,1,0.500912005,0.147905012,0,1400,0.331060606,0
456,0.613425925,19,6,0,0,0,0,1,0.460368664,0.159907834,0.85,14300,0.403361345,0.7
416,0.54736842,22,11,0,0,0,0,1,0.456379731,0.24648199,0.65,33100,0.443174603,0.35
1267,0.502034174,41,12,0,0,0,0,1,0.570251938,0.159399225,0.75,3400,0.569907407,-0.1
165,0.656249996,2,0,1,0,0,0,1,0.454358974,0.253974359,0.5375,5400,0.227640693,0.271590909
227,0.579908673,14,10,0,0,0,0,1,0.403780284,0.187698413,0,5600,0.406277056,0
120,0.799999993,7,0,0,0,0,0,1,0.506828704,0.092939815,0,618,0.37,0
268,0.515037592,2,6,0,1,0,0,1,0.649433107,0.306292517,0,2300,0.487896825,0
695,0.425339366,4,18,0,0,0,1,0,0.432912239,0.130213499,0,8000,0.306154189,0
501,0.545454544,6,1,0,0,0,0,0,0.528488372,0.014922481,0,630,0.451923077,0
282,0.621428569,6,0,1,0,0,0,0,0.378070175,0.178070175,0,2900,0.38030303,0
375,0.556149731,3,1,0,0,1,0,0,0.506691919,0.097516835,0.454545455,5800,0.334753788,0.136363636
324,0.527950309,6,1,0,0,0,0,0,0.36236119,0.07901374,0,2000,0.352483274,0
792,0.456094364,7,10,0,0,1,0,0,0.471556141,0.125830771,0.625,1900,0.337510823,-0.375
230,0.621004563,7,1,0,0,1,0,0,0.371759259,0.124074074,0.625,909,0.403125,-0.375
732,0.441860465,7,1,0,0,0,0,0,0.394243534,0.160981241,0,705,0.308455988,0
350,0.615606935,10,1,0,0,0,0,0,0.427910407,-0.026961845,0,2700,0.298776224,0
315,0.53716216,7,1,0,0,0,0,0,0.542045455,-0.359469697,1,699,0.112121212,-0.25
317,0.555555554,11,1,1,1,0,0,0,0.35582907,0.258270366,0.3,2100,0.394891775,0.2
419,0.572481571,7,1,0,0,0,0,0,0.375721289,0.105073529,0.2,1900,0.357857143,0.125
275,0.621323527,1,1,0,0,1,0,0,0.384453228,0.077799736,0.066666667,636,0.219490358,0.016666667
197,0.730964463,4,0,1,1,0,0,0,0.384343434,0.199350649,0.3,432,0.352797203,1
1046,0.436416185,9,1,0,1,0,0,0,0.479322816,0.150283593,0,3000,0.331264569,0
732,0.456551724,9,1,0,0,1,0,0,0.499753487,0.079277898,0,621,0.439572193,0
207,0.668316828,4,0,0,0,0,0,0,0.491145833,0.191145833,0.5,5300,0.5625,0.5
434,0.541966426,8,1,0,0,0,1,0,0.38844086,0.043010753,0.4,1600,0.332692308,0
276,0.572992699,6,0,0,0,0,0,0,0.485326954,0.199282297,0.1,1700,0.336363636,0.2
497,0.514522821,5,1,0,0,1,0,0,0.397897898,0.16958777,0.1,649,0.345012626,0.2
91,0.707865161,3,1,0,0,1,0,0,0.275,-0.042857143,0.375,476,0,0
176,0.632183904,3,0,1,0,1,0,0,0.414015152,0.221049784,0,1300,0.326969697,0
415,0.59949622,22,1,0,1,0,0,0,0.516189675,0.216245791,0,1900,0.407296651,0
1298,0.412772585,13,1,0,0,0,1,0,0.469711112,0.200998248,0.2,1700,0.400995343,0.2
273,0.592452828,5,1,0,0,0,0,0,0.375220613,0.125666001,1,1800,0.298767899,0.65
601,0.524369747,19,1,0,0,0,0,0,0.385644258,-0.010241597,0,586,0.287698413,0
221,0.571428569,4,1,0,0,1,0,0,0.459375,0.157708333,0.666666667,1100,0.316287879,0.333333333
205,0.636363633,3,1,0,0,0,0,0,0.384621212,0.221136364,0,992,0.467272727,0
469,0.551724137,7,1,1,1,0,0,0,0.519954868,0.192908953,0.225,950,0.388403516,0.2
208,0.702970294,4,0,1,0,0,0,0,0.413874644,0.214501425,0.166666667,903,0.578571429,-0.166666667
349,0.573065901,5,1,0,0,0,1,0,0.429754441,0.089217607,0.416666667,1500,0.234225589,0.193181818
651,0.508885298,8,12,0,1,0,0,0,0.554149351,0.195266234,0,1700,0.397616643,0
374,0.602150536,6,1,0,0,1,0,0,0.401154401,0.184586247,0.507070707,1600,0.275852273,0.156565657
264,0.583333331,20,0,0,0,0,0,0,0.545925926,0.163796296,0.5,1500,0.389230769,0.3
1202,0.380912162,21,16,0,1,0,0,0,0.314505865,0.166957579,0.4,1200,0.454032809,0.65
203,0.693121689,3,1,1,0,0,0,0,0.432310606,0.214318182,0,1300,0.435123967,0
652,0.531782945,10,1,1,0,0,1,0,0.416375661,0.251798942,0.5,1300,0.493121693,0.5
714,0.564885495,3,1,0,1,0,0,0,0.403595044,0.208744657,0.5,862,0.445873481,0.3
1579,0.383683875,12,1,1,0,1,0,0,0.453545591,0.216602967,0,1200,0.374376894,0
955,0.438095238,25,19,0,0,0,0,0,0.516159361,0.277577787,0.625,2600,0.423969456,0
701,0.498542273,8,12,0,0,0,0,0,0.496851438,0.18359375,0,4900,0.374912892,0
633,0.463576158,16,27,0,0,0,1,0,0.518148148,0.263888889,0,1900,0.452,0
604,0.461669505,11,26,0,0,0,1,0,0.491578576,0.228655743,0,2700,0.404127482,0
876,0.517281105,17,1,0,0,1,0,0,0.435445547,0.166176443,0.5,1100,0.3233244,0.5
528,0.495126705,9,1,0,1,0,0,0,0.404585724,0.212024942,0.214285714,3000,0.351892073,-0.071428571
342,0.606707315,4,0,10,0,0,0,0,0.434325397,0.160168651,0,727,0.335,0
513,0.56521739,8,1,0,1,0,0,0,0.350099206,0.170767196,1,1100,0.415145503,0
324,0.573248406,8,1,0,0,0,0,0,0.502903226,0.16188172,0.75,498,0.338333333,0.25
187,0.623595502,6,1,0,0,0,1,0,0.444642857,0.182738095,0.8,1300,0.357291667,0
291,0.583333331,16,13,0,0,0,0,0,0.446176046,-0.075829726,0.75,1300,0.65,-0.25
334,0.628834354,3,5,0,1,0,0,0,0.336218411,0.089882957,0.3,1400,0.28729128,0.1
298,0.600682592,12,14,1,0,0,0,0,0.4215311,0.236722488,0.1,884,0.422727273,0.05
276,0.648351646,3,1,0,0,0,0,0,0.53515625,-0.126302083,0.4,1200,0.302888889,-0.4
1383,0.418013856,30,26,0,0,0,0,0,0.245317761,0.015477694,0.454545455,645,0.301170799,0.136363636
260,0.730769228,2,0,21,0,0,0,0,0.539100529,-0.006586199,0.3,429,0.449571429,-2.78E-17
749,0.424528301,8,1,1,1,0,0,0,0.456842232,0.175084175,0.166666667,39400,0.414646465,0.033333333
286,0.605166049,11,1,0,0,1,0,0,0.350189394,0.157613636,0,811,0.325206612,0
121,0.590909086,3,1,0,0,0,1,0,0.267361111,0.147916667,0.5,5200,0.385,0.5
109,0.663157888,3,1,0,0,0,1,0,0.524666667,0.028666667,1,756,0.28,0
303,0.594594593,7,1,0,0,1,0,0,0.339766082,0.047368421,0,498,0.267857143,0
1550,0.467997247,70,26,0,0,0,0,0,0.593869048,0.090357143,0.066666667,2200,0.348480576,0.033333333
223,0.619909499,8,0,0,0,0,0,0,0.46177686,0.126033058,0.8,1300,0.335227273,-0.5
170,0.71341463,8,0,0,1,0,0,0,0.403431373,0.235294118,0.283333333,440,0.344444444,0.266666667
722,0.479166666,9,1,0,0,1,0,0,0.490360473,0.156891581,0.5,983,0.267347822,0.136363636
388,0.637305698,7,1,0,0,0,1,0,0.444173687,0.102668773,0.2,2800,0.376008658,0.2
364,0.51862464,5,1,0,0,0,1,0,0.425174825,0.133770396,0.4,1200,0.311130536,0.2
1160,0.398940865,11,42,0,0,0,1,0,0.467445055,0.163545482,0,1300,0.374296537,0
354,0.613180514,8,1,0,1,0,0,0,0.503190698,0.187082362,0,423,0.433444742,0
149,0.729729725,6,0,1,0,1,0,0,0.394191919,0.124090909,0.454545455,735,0.198636364,0.136363636
225,0.679999997,3,0,2,0,0,0,0,0.534851622,0.175534852,0.5,1100,0.392346939,0.3
281,0.660714283,6,1,0,0,0,0,0,0.445289855,0.098369565,0,718,0.440625,0
596,0.513605441,28,9,0,0,0,0,0,0.496561355,0.091185897,0.5,1400,0.348397436,0.5
263,0.663716811,14,11,0,0,0,0,0,0.664222222,0.267333333,0.5,1100,0.50745614,0.5
272,0.658823527,7,0,12,0,0,0,0,0.415638528,0.030627706,0,544,0.391125541,0
658,0.48085758,8,1,0,0,0,0,0,0.428712704,-0.008689394,0,2400,0.27703168,0
563,0.584532373,13,1,0,0,0,0,0,0.41559325,0.065367965,0.125,6000,0.30761563,0
372,0.567934781,3,1,0,0,0,0,0,0.548894558,0.234608844,0.333333333,1200,0.42464986,0.25
452,0.502232142,4,1,0,0,0,0,0,0.380962402,0.142992424,0,2300,0.353297683,0
400,0.573604059,12,1,0,0,0,0,0,0.319199134,0.148354978,0,581,0.434665335,0
1475,0.395747599,9,1,0,0,0,1,0,0.4570516,0.061020078,0,6800,0.327912338,0
462,0.559210525,7,1,1,1,0,0,0,0.434631173,0.061889834,0,752,0.244155844,0
293,0.625874124,11,1,0,0,0,0,0,0.440380952,0.072571429,0.45,866,0.381428571,0.05
965,0.528077753,7,0,26,0,0,0,0,0.469810695,-0.010417731,0.707070707,5000,0.430642326,-0.021212121
960,0.4511041,17,1,0,1,0,0,0,0.502790469,0.173462117,0,1200,0.353455711,0
200,0.673469384,5,0,0,0,0,0,0,0.529741019,0.215152464,1,3200,0.469480519,0.5
446,0.50232558,11,0,0,0,0,0,0,0.531759907,0.112092075,0.5,442,0.340909091,0.5
462,0.492204899,4,1,0,0,1,0,0,0.362878788,0.062878788,0.522222222,2900,0.266666667,0.177777778
144,0.639705878,8,1,0,0,0,0,0,0.462763348,0.148932179,0,1100,0.310918711,0
171,0.674698791,3,1,0,0,0,0,0,0.333888889,-0.159444444,0.666666667,2200,0.266666667,-0.7
354,0.532577902,8,0,0,0,0,1,0,0.548919192,0.111020202,0,1900,0.447070707,0
432,0.583924349,7,0,1,0,1,0,0,0.373041126,0.035281385,0,2400,0.307070707,0
327,0.552147238,3,1,2,1,0,0,0,0.46965812,0.161912393,0.4,730,0.546212121,-0.4
1338,0.366944655,12,11,0,0,0,1,0,0.479453012,0.16933171,1,5900,0.425271512,0.9
803,0.496240601,11,1,0,0,0,0,0,0.44121233,0.064360478,0,458,0.301581101,0
389,0.400552485,7,1,0,0,1,0,0,0.462280702,0.226973684,0.066666667,2100,0.358653846,0
400,0.533163264,4,1,0,0,0,0,0,0.469191919,0.056944444,0.555555556,1600,0.436666667,-0.3
537,0.517823639,3,1,0,0,0,0,0,0.469166667,0.22962963,0.441666667,462,0.381597222,0.3
193,0.591397846,3,0,1,0,0,1,0,0.410527146,0.185969066,0.1,2500,0.432007576,0.2
231,0.599999997,3,1,1,1,0,0,0,0.56830035,0.002147324,0.454545455,1900,0.338695396,0.136363636
356,0.541420117,20,9,0,1,0,0,0,0.463215488,0.223316498,0,593,0.401790634,0
579,0.495652173,9,1,0,0,0,0,0,0.460073578,0.156791501,0,1300,0.366810345,0
912,0.423542354,5,1,0,0,0,0,0,0.464265543,0.162262021,1,5400,0.364885538,1
408,0.487684728,6,1,0,0,1,0,0,0.433679369,0.153911768,0,1100,0.302432359,0
403,0.477611939,4,0,1,0,0,0,0,0.575520628,0.133448937,0.454545455,3800,0.324864719,0.136363636
306,0.568561871,5,1,0,0,1,0,0,0.46372549,0.221323529,0,725,0.412337662,0
291,0.563829785,1,1,0,0,1,0,0,0.451999158,0.062074615,0,787,0.278040142,0
437,0.489702516,5,1,0,0,0,0,0,0.467733879,0.120181783,0,8900,0.325192923,0
141,0.642857138,11,1,1,0,0,0,0,0.630934343,0.126641414,0.5,5500,0.373939394,0.136363636
253,0.557312251,5,1,0,0,1,0,0,0.506933278,0.177056277,0,1900,0.330594406,0
286,0.600706712,7,1,1,0,0,0,0,0.436111111,0.031481481,0.5,463,0.357142857,-0.5
182,0.634831457,2,1,0,1,0,0,0,0.478443526,0.009745179,1,368,0.228246753,0
310,0.604575161,5,0,0,0,0,1,0,0.401659452,0.166362033,0.1,1300,0.427983921,-0.1
155,0.712418296,5,0,1,0,0,0,0,0.568731432,0.173871064,0.5,957,0.365578512,0.3
344,0.648484847,13,11,0,0,0,0,0,0.600606717,0.17732848,1,1200,0.454250295,0.5
381,0.632432431,7,1,0,0,0,0,0,0.466605617,0.068040293,0.4,484,0.378668262,-0.3
282,0.554347824,2,1,0,0,0,1,0,0.370743146,0.172691198,0,17100,0.273322511,0
641,0.496835442,3,1,0,0,1,0,0,0.423006462,0.028678085,0,2300,0.313528139,0
478,0.402953586,2,10,0,0,0,0,0,0.360041661,0.135039333,0,2300,0.29951617,0
184,0.670329667,1,0,1,0,0,1,0,0.313461538,0.105769231,0.2,3100,0.285714286,0.2
408,0.508860758,8,1,0,0,0,0,0,0.388722944,0.058652597,0.611111111,2400,0.330808081,0.083333333
463,0.567264573,12,1,0,0,0,0,0,0.326248976,0.002805078,0,1100,0.24469697,-0.05
678,0.517397881,15,1,0,1,0,0,0,0.466875902,0.222766955,0,568,0.46260101,0
187,0.654054051,7,0,0,0,0,1,0,0.4075,0.220833333,0.5,4200,0.52,0.7
358,0.582386362,4,0,0,1,0,0,0,0.422514554,-0.094390954,0,2200,0.234343434,0
291,0.612456745,6,0,1,0,0,0,0,0.553846154,0.241666667,0,968,0.395098039,0
226,0.616438353,5,1,0,0,1,0,0,0.432813853,0.223463203,0,1800,0.349480519,0
220,0.589622639,4,1,0,0,1,0,0,0.432467532,0.040097403,0.1,2000,0.352840909,0.3
394,0.606217615,8,1,0,0,0,0,0,0.445993721,0.072454272,0.066666667,768,0.329734848,0
156,0.717105258,4,1,0,0,0,0,0,0.516666667,0.333333333,0.9,635,0.53125,0.3
415,0.491484184,4,1,0,0,0,0,0,0.50320911,0.186775362,0,1000,0.373333333,0
549,0.510091742,5,17,0,0,0,0,0,0.413036408,0.102758908,0.260606061,4800,0.23792809,0.068181818
1089,0.441860465,16,1,0,0,0,1,0,0.434037061,0.206053743,0,685,0.393828139,0
615,0.534569982,15,1,9,0,0,0,0,0.496527778,0.091319444,0,1500,0.438666667,0
535,0.552783108,24,10,0,0,0,0,0,0.503124499,0.094016053,0.9,6300,0.38008658,-0.15
410,0.589420653,10,0,1,0,0,0,0,0.385022301,0.078000787,0.333333333,2000,0.273518669,0.25
448,0.521252795,8,1,0,0,0,0,0,0.507159188,0.056402778,0,902,0.355263158,0
986,0.423194303,14,1,0,0,0,0,0,0.390876323,-0.000757125,0.35,1200,0.306521645,-0.2
679,0.444615384,4,13,0,0,0,1,0,0.411517957,0.146896044,0,1700,0.329204545,0
232,0.669642854,6,0,0,0,0,1,0,0.446388889,0.191944444,0,1000,0.44,0
1069,0.434410646,34,20,0,0,0,0,0,0.520897781,0.290007215,0.5,824,0.426656715,0.5
300,0.605351169,6,1,2,1,0,0,0,0.43269697,0.13669697,0,5100,0.308377897,0
1060,0.441816461,13,1,0,0,0,0,0,0.497673723,0.048408481,0,2500,0.40008177,0
301,0.618055553,5,0,12,0,0,0,0,0.662554113,0.196520236,0.4,2900,0.402665755,0.1
537,0.507518796,4,1,0,0,1,0,0,0.414668911,0.162690797,0,933,0.325420875,0
286,0.561403507,18,15,1,0,0,0,0,0.535307285,-0.006043956,0.4,480,0.44375,-0.3
182,0.664835161,4,0,0,0,0,1,0,0.273586707,0.09184492,0.142857143,3200,0.255194805,0
120,0.799999993,6,0,0,0,0,0,0,0.623636364,0.191035354,0.5,1000,0.42030303,-0.1875
241,0.543933052,5,1,1,0,0,0,0,0.233436853,0.261631846,0,660,0.345670996,0
420,0.620192306,17,1,0,0,0,0,0,0.435830836,0.01537074,0,1800,0.326471861,0
402,0.479999999,5,1,0,0,0,0,0,0.343885281,0.109415584,0,2600,0.284848485,0
660,0.498470947,12,1,0,0,0,0,0,0.358353868,0.154819347,1,757,0.378474026,0.25
233,0.61160714,11,1,0,0,1,0,0,0.38015873,0.196190476,0,1300,0.317333333,0
288,0.551601422,18,15,1,0,0,0,0,0.491666667,0.067279412,0,514,0.355555556,0
744,0.503382949,19,1,0,0,0,0,0,0.560959596,0.111911977,0,2100,0.354902597,0
282,0.602189779,6,1,0,1,0,0,0,0.468489843,0.121959291,0.9,1200,0.363896104,0.5
275,0.613138684,2,5,0,0,1,0,0,0.494298246,0.052192982,0,1900,0.321296296,0
422,0.526054589,3,16,0,0,0,1,0,0.485309215,0.136793445,0,2600,0.357305195,0
588,0.495711834,11,1,0,0,0,0,0,0.448080065,0.057720588,0,615,0.377884615,0
457,0.575280898,5,0,0,0,0,1,0,0.380319495,0.127830688,0,504,0.391190476,0
233,0.562231757,4,5,0,0,0,1,0,0.470928571,0.055928571,0,1300,0.406746032,0
134,0.684210521,6,1,0,1,0,0,0,0.522222222,0.212962963,0,1400,0.638888889,0
339,0.554216866,6,1,0,0,0,0,0,0.413801675,0.183039579,0.1,2200,0.37206519,-0.1
808,0.428749999,32,1,0,0,0,0,0,0.529125782,0.25395202,0.5,1300,0.441108453,0.5
325,0.543209875,2,1,0,0,0,1,0,0.422343248,0.106587767,0.5,1400,0.352049513,0.5
320,0.586750787,8,1,0,1,0,0,0,0.30007522,0.109531485,0.188888889,2500,0.246559343,0.011111111
963,0.504823151,8,1,0,0,1,0,0,0.415853398,0.111369437,0.4,1500,0.443868488,-0.25
1197,0.433978133,13,1,0,0,0,0,0,0.460869929,0.011283444,0.9,416,0.332487469,-0.6
477,0.578947367,23,16,1,0,0,0,0,0.461373944,0.150577201,0,900,0.396909091,0
1179,0.471001757,33,1,0,0,0,0,0,0.423003228,0.033481724,0.366666667,529,0.300189109,0.3
256,0.583673467,5,1,0,0,1,0,0,0.4421875,0.1375,0,354,0.54,0
226,0.608108105,7,0,0,0,0,0,0,0.427590188,0.17024531,0,483,0.308701299,0
174,0.666666663,8,0,0,0,0,1,0,0.495238095,0.222222222,0,575,0.5,0
282,0.745098036,3,0,21,0,0,0,0,0.612124717,0.005089286,0.5,1700,0.426481481,0.495833333
258,0.636734691,3,0,11,0,0,0,0,0.667676768,0.280799062,0,3400,0.552797203,0
1901,0.371944739,23,1,0,0,0,0,0,0.47811338,0.127494745,0,10400,0.443617684,0
448,0.542986424,9,1,0,0,0,0,0,0.573758418,0.250078914,0,2500,0.386679293,0
365,0.600550963,3,1,0,0,1,0,0,0.417757507,0.096226723,0,1600,0.260178314,0
185,0.621621618,7,1,0,0,0,1,0,0.377777778,0.120138889,0,1200,0.381666667,0
1224,0.394412489,11,1,0,0,0,0,0,0.408351732,0.074638709,0,2100,0.277288676,0
316,0.583606555,8,1,0,0,0,0,0,0.480937118,0.1123779,0.066666667,1200,0.419230769,0.033333333
308,0.491856676,4,1,0,0,0,1,0,0.492095058,0.150004509,0.8,6400,0.251673882,0.4
278,0.626373624,9,1,0,0,0,0,0,0.529282407,0.058680556,1,17300,0.479166667,-0.5
263,0.636015323,7,1,0,0,0,1,0,0.491111111,-0.086666667,0,1300,0.28,0
264,0.56976744,7,1,0,0,0,0,0,0.372589532,0.059176997,0.5,1400,0.200210438,0
1096,0.454460093,28,21,0,0,0,1,0,0.510892901,0.071935162,0,2100,0.311934278,0
223,0.560538114,18,9,0,0,0,0,0,0.523626374,0.152579365,0.9,1900,0.397619048,0.6
611,0.498327758,10,1,0,0,0,0,0,0.44883658,0.086776601,0.454545455,560,0.307748333,0.136363636
159,0.675159231,3,0,0,0,0,0,0,0.298140496,0.014669421,0.5,2900,0.157272727,0.25
352,0.585014408,16,1,0,0,0,0,0,0.434149184,-0.015909091,0,1600,0.31969697,0
284,0.654545452,4,0,0,0,0,1,0,0.418181818,0.174025974,0.533333333,11400,0.404545455,-0.383333333
228,0.639999997,6,0,0,0,0,0,0,0.412144919,0.117771593,0,4500,0.283836164,0
82,0.851851841,5,1,0,0,0,0,0,0.27,0.095,0,782,0.191666667,0
457,0.543378994,10,1,0,0,1,0,0,0.45787037,0.265993266,0.5,1300,0.331476051,0.136363636
206,0.634146338,4,0,2,0,0,0,0,0.394444444,-0.009166667,0,1200,0.290625,0
157,0.675159231,2,0,0,1,0,0,0,0.319642857,0.098214286,0.05,811,0.6,0
370,0.552777776,2,1,0,0,1,0,0,0.485198413,0.034362745,0,2200,0.361296296,0
1105,0.425182481,3,1,0,0,0,1,0,0.400896051,0.116679819,0,4100,0.284730171,0
972,0.442902881,13,1,0,0,0,0,0,0.370358253,0.06542402,0,1900,0.304703687,0
397,0.569518715,26,22,0,0,0,0,0,0.533736559,0.153360215,0.9,9100,0.309583333,0.6
405,0.431818181,3,9,0,0,0,0,0,0.362608225,0.116744652,0.377272727,1500,0.325974026,0.068181818
646,0.525902668,9,1,0,1,0,0,0,0.47630719,0.00122549,0.233333333,3400,0.325126263,-0.083333333
134,0.691729318,2,0,1,0,0,0,0,0.49375,0.05,0,460,0.4125,0
196,0.63020833,4,0,0,0,0,1,0,0.387012987,-0.005384199,0.454545455,554,0.259848485,0.136363636
239,0.620253162,6,0,0,0,0,0,0,0.38611767,0.003364817,0.5,638,0.179350649,0.136363636
704,0.462857142,4,1,0,0,0,0,0,0.51425834,-0.037162274,0,712,0.307486858,0
